,BER_SPO1/18/11,OSNR_SPO1/18/11,BER_SPO2/18/11,OSNR_SPO2/18/11,InputPower_Ampli1,OutputPower_Ampli1,InputPower_Ampli2,OutputPower_Ampli2,InputPower_Ampli3,OutputPower_Ampli3,InputPower_Ampli4,OutputPower_Ampli4,Failure
1623414020,2.36e-08,38.6,8.14e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414023,2.3e-08,38.6,8.17e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414026,2.26e-08,38.6,8.17e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414029,2.27e-08,38.5,8.22e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414030,2.2625000000000002e-08,38.525,8.22e-07,23.45,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414033,2.24e-08,38.6,8.22e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414036,2.28e-08,38.5,8.22e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414039,1.71e-08,38.6,8.22e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414042,2.33e-08,38.6,8.2e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414045,2.38e-08,38.5,8.28e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414046,2.3500000000000002e-08,38.45,8.264999999999999e-07,23.525,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414049,2.26e-08,38.3,8.22e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414052,2.25e-08,38.5,8.27e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414055,2.27e-08,38.5,8.22e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414058,2.32e-08,38.5,8.26e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414062,2.26e-08,38.6,8.22e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414065,2.31e-08,38.6,8.21e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414068,2.26e-08,38.6,8.24e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414071,2.31e-08,38.6,8.29e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414074,2.35e-08,38.6,6.25e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414075,2.3375000000000003e-08,38.6,6.767500000000001e-07,23.575000000000003,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414078,2.3e-08,38.6,8.32e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414081,2.28e-08,38.5,8.33e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414084,2.38e-08,38.5,8.26e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414087,2.35e-08,38.5,8.26e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414091,2.35e-08,38.5,8.29e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414094,2.34e-08,38.6,8.28e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414097,2.39e-08,38.6,8.32e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414100,2.29e-08,38.6,8.27e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414103,2.29e-08,38.5,8.19e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414104,2.2775e-08,38.525,8.194999999999999e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414107,2.24e-08,38.6,8.21e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414110,2.21e-08,38.5,8.25e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414113,2.17e-08,38.3,8.21e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414116,2.26e-08,38.6,8.2e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414119,2.33e-08,38.6,8.27e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414120,2.3375e-08,38.575,8.265e-07,23.424999999999997,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414123,2.36e-08,38.5,8.25e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414126,2.28e-08,37.2,8.24e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414129,2.22e-08,38.6,8.21e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414132,2.19e-08,38.5,8.18e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414133,2.1825e-08,38.525,8.1925e-07,23.424999999999997,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414136,2.16e-08,38.6,8.23e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414139,2.17e-08,38.5,8.26e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414142,2.23e-08,38.5,8.27e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414145,2.25e-08,38.6,8.28e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414148,2.29e-08,38.6,8.3e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414149,2.28e-08,38.575,8.3e-07,23.525,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414152,2.25e-08,38.5,8.3e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414155,2.21e-08,38.5,8.35e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414158,2.33e-08,38.5,8.27e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414161,2.25e-08,38.6,8.35e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414165,2.35e-08,38.0,8.33e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414168,2.37e-08,38.5,8.41e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414171,2.32e-08,38.6,8.37e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414174,2.37e-08,38.5,8.27e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414177,2.32e-08,38.5,8.36e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414178,2.3275e-08,38.525,8.35e-07,23.424999999999997,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414181,2.35e-08,38.6,8.32e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414184,2.27e-08,38.5,8.32e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414187,1.78e-08,38.6,8.26e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414190,2.3e-08,38.6,8.31e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414194,2.45e-08,38.5,8.37e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414197,2.37e-08,38.6,8.31e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414200,2.34e-08,38.5,8.35e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414203,2.41e-08,38.6,8.29e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414206,2.41e-08,38.6,8.38e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414207,2.41e-08,38.575,8.3675e-07,23.449999999999996,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414210,2.41e-08,38.5,8.33e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414213,2.3e-08,38.5,8.3e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414216,2.31e-08,38.6,8.33e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414219,2.33e-08,38.6,8.3e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414222,2.38e-08,38.6,8.31e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414223,2.3850000000000002e-08,38.6,8.31e-07,23.575000000000003,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414226,2.4e-08,38.6,8.31e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414229,2.37e-08,38.5,8.33e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414232,2.32e-08,38.6,8.35e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414235,2.29e-08,38.6,8.35e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414239,2.38e-08,38.3,8.3e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414242,2.3e-08,38.5,8.34e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414245,2.23e-08,38.5,8.38e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414248,2.34e-08,38.6,8.4e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414251,2.33e-08,38.5,8.32e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414252,2.3325e-08,38.525,8.325000000000001e-07,23.374999999999996,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414255,2.34e-08,38.6,8.34e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414258,2.3e-08,38.6,8.39e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414261,2.31e-08,38.6,8.32e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414264,2.39e-08,38.5,8.32e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414268,2.41e-08,38.5,8.31e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414271,2.41e-08,38.5,8.34e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414274,2.39e-08,38.6,8.38e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414277,2.3e-08,38.5,8.39e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414280,2.39e-08,38.5,8.38e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414281,2.37e-08,38.525,8.377499999999999e-07,23.424999999999997,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414284,2.31e-08,38.6,8.37e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414287,2.36e-08,38.6,8.37e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414290,2.46e-08,38.5,8.35e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414293,2.34e-08,37.4,8.37e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414297,2.4e-08,38.6,8.28e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414300,2.46e-08,38.5,8.32e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414303,2.33e-08,37.8,8.31e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414306,2.33e-08,38.6,8.34e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414309,2.35e-08,38.5,8.39e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414313,2.34e-08,38.0,8.39e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414316,2.42e-08,38.6,8.37e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414319,2.47e-08,38.5,8.34e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414322,2.43e-08,38.6,8.31e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414325,2.38e-08,38.6,8.31e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414326,2.3925e-08,38.575,8.324999999999999e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414329,2.43e-08,38.5,8.37e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414332,2.44e-08,38.6,8.33e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414335,2.4e-08,38.6,8.33e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414338,2.37e-08,38.3,8.39e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414341,2.4e-08,38.5,6.2e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414342,2.4e-08,38.525,6.735e-07,23.475,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414345,2.4e-08,38.6,8.34e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414348,2.38e-08,37.8,8.38e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414351,2.4e-08,38.6,8.39e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414354,2.41e-08,38.5,8.3e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414355,2.3900000000000002e-08,38.525,8.315e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414358,2.33e-08,38.6,8.36e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414361,2.45e-08,38.6,8.37e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414364,2.44e-08,38.6,8.37e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414367,2.36e-08,38.6,8.36e-07,23.2,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414370,2.28e-08,38.6,8.34e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414371,2.3025000000000003e-08,38.6,8.345e-07,23.424999999999997,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414374,2.37e-08,38.6,8.36e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414377,2.45e-08,38.6,8.46e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414380,2.4e-08,37.7,8.37e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414383,2.37e-08,38.6,8.35e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414387,2.41e-08,38.5,8.31e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414390,2.42e-08,38.5,8.38e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414393,2.41e-08,38.5,8.32e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414396,2.4e-08,38.6,8.29e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414399,2.47e-08,38.6,6.22e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414400,2.44e-08,38.6,6.7625e-07,23.525,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414403,2.35e-08,38.6,8.39e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414406,2.38e-08,38.6,8.36e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414409,1.85e-08,38.5,8.36e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414412,2.3e-08,38.6,8.33e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414415,2.45e-08,38.5,8.27e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414416,2.4575e-08,38.525,8.2675e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414419,2.48e-08,38.6,8.26e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414422,2.39e-08,38.5,8.22e-07,23.2,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414425,2.36e-08,38.5,8.35e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414428,2.39e-08,38.6,8.32e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414432,2.41e-08,38.6,8.28e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414435,2.33e-08,38.6,8.34e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414438,2.26e-08,38.6,8.38e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414441,2.3e-08,38.6,8.33e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414444,2.34e-08,38.5,6.24e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414445,2.3300000000000003e-08,38.525,6.7625e-07,23.55,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414448,2.3e-08,38.6,8.33e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414451,2.42e-08,38.6,8.29e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414454,1.78e-08,38.5,8.35e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414457,2.41e-08,38.6,8.3e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414460,2.33e-08,38.6,8.35e-07,23.3,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414461,2.308333333333333e-08,38.599999999999994,8.352500000000001e-07,23.35,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414464,2.2433333333333332e-08,38.6,8.36e-07,23.5,-23.000000000000004,0.7,-15.5,0.4000000000000001,-16.7,0.8,-22.9,0.7,0.0
1623414466,2.2e-08,38.6,8.34e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414467,2.2166666666666667e-08,38.6,8.33e-07,23.5,-23.0,0.7,-15.499999999999998,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414469,2.25e-08,38.6,8.323333333333333e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414470,2.2433333333333332e-08,38.56666666666666,8.32e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414472,2.23e-08,38.5,8.313333333333332e-07,23.43333333333333,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414473,2.2349999999999998e-08,38.5,8.31e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414474,2.2400000000000002e-08,38.5,8.3225e-07,23.449999999999996,-23.0,0.7,-15.499999999999998,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414476,2.25e-08,38.5,8.347499999999999e-07,23.550000000000004,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414477,2.2599999999999997e-08,38.53333333333333,8.36e-07,23.6,-23.0,0.7,-15.499999999999998,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414479,2.28e-08,38.6,8.386666666666666e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414480,2.283333333333333e-08,38.6,8.4e-07,23.3,-23.0,0.7,-15.499999999999998,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414482,2.29e-08,38.6,8.373333333333333e-07,23.433333333333334,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414483,2.2899999999999997e-08,38.6,8.36e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414485,2.29e-08,38.6,8.365e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414486,2.2825e-08,38.6,8.367500000000001e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414487,2.2750000000000002e-08,38.6,8.37e-07,23.5,-23.0,0.7,-15.499999999999998,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414489,2.26e-08,38.6,8.363333333333333e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414490,2.2966666666666667e-08,38.53333333333333,8.36e-07,23.5,-23.0,0.7,-15.499999999999998,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414492,2.37e-08,38.4,8.36e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414493,2.3633333333333333e-08,38.46666666666667,8.36e-07,23.5,-23.0,0.7,-15.499999999999998,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414495,2.35e-08,38.6,8.313333333333333e-07,23.366666666666667,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414496,2.293333333333333e-08,38.6,8.29e-07,23.3,-23.0,0.7,-15.499999999999998,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414498,2.18e-08,38.6,8.305e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414500,2.2050000000000002e-08,38.25,8.32e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414502,2.23e-08,37.9,8.293333333333332e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414503,2.2433333333333336e-08,38.099999999999994,8.28e-07,23.5,-23.0,0.7,-15.499999999999998,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414505,2.27e-08,38.5,8.273333333333333e-07,23.43333333333333,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414506,2.0966666666666666e-08,38.53333333333333,8.27e-07,23.4,-23.0,0.7,-15.499999999999998,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414508,1.75e-08,38.6,8.27e-07,23.466666666666665,-23.0,0.7,-15.5,0.4,-16.700000000000003,0.8000000000000002,-22.900000000000002,0.7,0.0
1623414509,1.93e-08,38.56666666666666,8.27e-07,23.5,-23.0,0.7,-15.499999999999998,0.4,-16.700000000000003,0.8000000000000002,-22.900000000000002,0.7,0.0
1623414511,2.29e-08,38.5,8.27e-07,23.566666666666666,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414515,2.26e-08,38.6,8.27e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414518,2.23e-08,38.5,8.36e-07,23.7,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414521,2.34e-08,38.6,8.26e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414524,2.43e-08,38.6,8.2975e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414525,2.4099999999999997e-08,38.6,8.31e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414528,2.35e-08,38.6,8.31e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414531,2.4e-08,38.5,8.23e-07,23.6,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414534,1.75e-08,38.6,8.21e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414537,2.35e-08,38.5,8.23e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414541,2.35e-08,38.6,8.29e-07,23.4,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
1623414544,2.24e-08,38.6,8.3e-07,23.5,-23.0,0.7,-15.5,0.4,-16.7,0.8,-22.9,0.7,0.0
